院校名称,省份,2014,2015,2016,2017,2018,2014A,2015A,2016A,2017A,2018A,编号,院校名称,院校排名,省份,城市,985,211,自招,院校隶属,院校公办,办学类型,城市等级,评分
长春工业大学,吉林,529.0,0.0,477.0,465.0,495.0,0.7790868924889544,0.7315950920245399,0.7315950920245399,0.7077625570776256,0.6952247191011236,533,长春工业大学,全国262 理工94,吉林,长春市,0.0,0.0,0.0,吉林省教育厅,公办,大学,4.0,0.7569750264572279
吉林建筑大学,吉林,531.0,0.0,464.0,432.0,456.0,0.7820324005891016,0.7116564417177914,0.7116564417177914,0.6575342465753424,0.6404494382022472,621,吉林建筑大学,全国413 理工152,吉林,长春市,0.0,0.0,0.0,吉林省教育厅,公办,大学,4.0,0.7213013877646469
东北师范大学,吉林,582.0,591.0,546.0,538.0,490.0,0.8571428571428571,0.8665689149560117,0.8374233128834356,0.8188736681887366,0.6882022471910112,1383,东北师范大学,全国36 师范3,吉林,长春市,0.0,1.0,1.0,教育部,公办,大学,4.0,1.0818633767388621
北华大学,吉林,527.0,0.0,475.0,453.0,477.0,0.7761413843888071,0.7285276073619632,0.7285276073619632,0.6894977168949772,0.6699438202247191,554,北华大学,全国254 综合65,吉林,吉林市,0.0,0.0,0.0,吉林省教育厅,公办,大学,3.0,0.7309563763067279
吉林师范大学,吉林,526.0,0.0,472.0,468.0,495.0,0.7746686303387335,0.7239263803680982,0.7239263803680982,0.7123287671232876,0.6952247191011236,550,吉林师范大学,全国284 师范34,吉林,四平市,0.0,0.0,0.0,吉林省教育厅,公办,大学,1.0,0.7174907036738668
长春师范大学,吉林,523.0,0.0,475.0,428.0,486.0,0.7702503681885126,0.7285276073619632,0.7285276073619632,0.6514459665144596,0.6825842696629213,601,长春师范大学,全国418 师范46,吉林,长春市,0.0,0.0,0.0,吉林省教育厅,公办,大学,4.0,0.7371464719230296
白城师范学院,吉林,495.0,0.0,417.0,408.0,434.0,0.7290132547864506,0.6395705521472392,0.6395705521472392,0.6210045662100456,0.6095505617977528,823,白城师范学院,全国531 师范71,吉林,白城市,0.0,0.0,0.0,吉林省教育厅,公办,学院,1.0,0.6348673288220161
吉林财经大学,吉林,549.0,0.0,499.0,437.0,459.0,0.8085419734904271,0.7653374233128835,0.7653374233128835,0.665144596651446,0.6446629213483146,509,吉林财经大学,全国332 财经23,吉林,长春市,0.0,0.0,0.0,吉林省教育厅,公办,大学,4.0,0.7459073210759077
吉林外国语大学,吉林,497.0,479.0,412.0,419.0,454.0,0.7319587628865979,0.7023460410557185,0.6319018404907976,0.6377473363774734,0.6376404494382022,1891,吉林外国语大学,民办9 语言1,吉林,长春市,0.0,0.0,0.0,吉林省教育厅,民办,学院,4.0,0.6931571194710061
吉林工商学院,吉林,524.0,0.0,461.0,445.0,471.0,0.7717231222385862,0.7070552147239264,0.7070552147239264,0.6773211567732116,0.6615168539325843,813,吉林工商学院,全国590 财经46,吉林,长春市,0.0,0.0,0.0,吉林省教育厅,公办,学院,4.0,0.729926982750311
长春工程学院,吉林,533.0,0.0,454.0,419.0,319.0,0.7849779086892489,0.696319018404908,0.696319018404908,0.6377473363774734,0.44803370786516855,699,长春工程学院,全国486 理工174,吉林,长春市,0.0,0.0,0.0,吉林省教育厅,公办,学院,4.0,0.6535563937645616
吉林农业科技学院,吉林,517.0,0.0,438.0,436.0,469.0,0.7614138438880707,0.6717791411042945,0.6717791411042945,0.6636225266362252,0.6587078651685393,835,吉林农业科技学院,全国570 农林37,吉林,吉林市,0.0,0.0,0.0,吉林省教育厅,公办,学院,3.0,0.6997820749849283
长春大学,吉林,527.0,0.0,467.0,453.0,466.0,0.7761413843888071,0.7162576687116564,0.7162576687116564,0.6894977168949772,0.6544943820224719,539,长春大学,全国348 综合76,吉林,长春市,0.0,0.0,0.0,吉林省教育厅,公办,大学,4.0,0.7345270663184463
长春理工大学光电信息学院,吉林,465.0,0.0,416.0,414.0,0.0,0.6848306332842415,0.6380368098159509,0.6380368098159509,0.6301369863013698,0.6301369863013698,1100,长春理工大学光电信息学院,独立18 理工7,吉林,长春市,0.0,0.0,0.0,吉林省教育厅,民办,独立学院,4.0,0.6758712892297604
长春财经学院,吉林,476.0,467.0,408.0,429.0,438.0,0.7010309278350515,0.6847507331378299,0.6257668711656442,0.6529680365296804,0.6151685393258427,959,长春财经学院,民办29 财经2,吉林,长春市,0.0,0.0,0.0,吉林省教育厅,民办,学院,4.0,0.6832616479174813
长春建筑学院,吉林,495.0,0.0,410.0,393.0,411.0,0.7290132547864506,0.6288343558282209,0.6288343558282209,0.5981735159817352,0.577247191011236,1007,长春建筑学院,民办67 理工30,吉林,长春市,0.0,0.0,0.0,吉林省教育厅,民办,学院,4.0,0.6532108863173269
长春科技学院,吉林,474.0,0.0,414.0,389.0,405.0,0.6980854197349042,0.6349693251533742,0.6349693251533742,0.5920852359208524,0.5688202247191011,974,长春科技学院,民办97 理工43,吉林,长春市,0.0,0.0,0.0,吉林省教育厅,民办,独立学院,4.0,0.6482151821731148
吉林师范大学博达学院,吉林,474.0,0.0,425.0,415.0,450.0,0.6980854197349042,0.651840490797546,0.651840490797546,0.6316590563165906,0.6320224719101124,895,吉林师范大学博达学院,独立195 师范11,吉林,四平市,0.0,0.0,0.0,吉林省教育厅,民办,独立学院,1.0,0.6454742194048129
长春大学旅游学院,吉林,473.0,0.0,0.0,0.0,0.0,0.6966126656848306,0.6966126656848306,0.6966126656848306,0.6966126656848306,0.6966126656848306,1150,长春大学旅游学院,独立182 综合68,吉林,长春市,0.0,0.0,0.0,吉林省教育厅,民办,独立学院,4.0,0.7341126656848306
东北师范大学人文学院,吉林,491.0,0.0,0.0,426.0,483.0,0.7231222385861561,0.6484018264840182,0.6484018264840182,0.6484018264840182,0.6783707865168539,1385,东北师范大学人文学院,独立24 综合15,吉林,长春市,0.0,0.0,0.0,吉林省教育厅,民办,独立学院,4.0,0.7023645557040827
四川大学,四川,612.0,624.0,578.0,579.0,604.0,0.9013254786450663,0.9149560117302052,0.8865030674846626,0.8812785388127854,0.848314606741573,60,四川大学,全国12 综合10,四川,成都市,1.0,1.0,1.0,教育部,公办,大学,4.5,1.373240579846638
西南交通大学,四川,598.0,606.0,558.0,527.0,580.0,0.8807069219440353,0.8885630498533724,0.8558282208588958,0.802130898021309,0.8146067415730337,96,西南交通大学,全国39 理工15,四川,成都市,0.0,1.0,1.0,教育部,公办,大学,4.5,1.131185540821426
电子科技大学,四川,605.0,630.0,588.0,572.0,587.0,0.8910162002945509,0.9237536656891495,0.901840490797546,0.8706240487062404,0.824438202247191,27,电子科技大学,全国34 理工13,四川,成都市,1.0,1.0,1.0,教育部,公办,大学,4.5,1.366770240893054
西南石油大学,四川,548.0,0.0,0.0,502.0,526.0,0.8070692194403535,0.7640791476407914,0.7640791476407914,0.7640791476407914,0.7387640449438202,339,西南石油大学,全国206 理工72,四川,成都市,0.0,0.0,0.0,四川省教育厅,公办,大学,4.5,0.8045336240116562
成都信息工程大学,四川,547.0,0.0,474.0,497.0,520.0,0.8055964653902798,0.7269938650306749,0.7269938650306749,0.756468797564688,0.7303370786516854,390,成都信息工程大学,全国324 理工120,四川,成都市,0.0,0.0,0.0,四川省教育厅,公办,大学,4.5,0.7869758222864418
西华大学,四川,535.0,0.0,484.0,482.0,512.0,0.7879234167893961,0.7423312883435583,0.7423312883435583,0.7336377473363774,0.7191011235955056,424,西华大学,全国317 综合74,四川,成都市,0.0,0.0,0.0,四川省教育厅,公办,大学,4.5,0.781498066511931
中国民用航空飞行学院,四川,537.0,0.0,492.0,444.0,517.0,0.7908689248895434,0.754601226993865,0.754601226993865,0.6757990867579908,0.726123595505618,277,中国民用航空飞行学院,全国458 理工166,四川,德阳市,0.0,0.0,0.0,中国民用航空局,公办,学院,2.0,0.7424841722779902
四川农业大学,四川,561.0,579.0,526.0,503.0,526.0,0.8262150220913107,0.8489736070381232,0.8067484662576687,0.7656012176560122,0.7387640449438202,295,四川农业大学,全国140 农林11,四川,雅安市,0.0,1.0,1.0,四川省教育厅,公办,大学,1.0,1.0343467544135325
西昌学院,四川,515.0,0.0,0.0,0.0,0.0,0.7584683357879234,0.7584683357879234,0.7584683357879234,0.7584683357879234,0.7584683357879234,795,西昌学院,全国659 综合164,四川,凉山彝族自治州,0.0,0.0,0.0,四川省教育厅,公办,学院,1.0,0.7584683357879234
西南医科大学,四川,533.0,0.0,477.0,448.0,490.0,0.7849779086892489,0.7315950920245399,0.7315950920245399,0.6818873668188736,0.6882022471910112,297,西南医科大学,全国435 医科51,四川,泸州市,0.0,0.0,0.0,四川省教育厅,公办,大学,2.0,0.7239885889395357
成都中医药大学,四川,561.0,0.0,512.0,490.0,508.0,0.8262150220913107,0.7852760736196319,0.7852760736196319,0.745814307458143,0.7134831460674157,381,成都中医药大学,全国219 医科16,四川,成都市,0.0,0.0,0.0,四川省教育厅,公办,大学,4.5,0.8017166486607628
四川师范大学,四川,545.0,0.0,495.0,485.0,462.0,0.8026509572901326,0.75920245398773,0.75920245398773,0.7382039573820396,0.648876404494382,357,四川师范大学,全国177 师范23,四川,成都市,0.0,0.0,0.0,四川省教育厅,公办,大学,4.5,0.7689498653185431
西华师范大学,四川,519.0,521.0,409.0,0.0,404.0,0.7643593519882179,0.7639296187683284,0.6273006134969326,0.5674157303370787,0.5674157303370787,429,西华师范大学,全国324 师范37,四川,南充市,0.0,0.0,0.0,四川省教育厅,公办,大学,2.0,0.6410641523988508
绵阳师范学院,四川,530.0,0.0,0.0,0.0,0.0,0.780559646539028,0.780559646539028,0.780559646539028,0.780559646539028,0.780559646539028,638,绵阳师范学院,全国570 师范79,四川,绵阳市,0.0,0.0,0.0,四川省教育厅,公办,学院,3.0,0.8055596465390279
乐山师范学院,四川,514.0,523.0,453.0,447.0,435.0,0.7569955817378498,0.7668621700879765,0.6947852760736196,0.680365296803653,0.6109550561797753,610,乐山师范学院,全国452 师范52,四川,乐山市,0.0,0.0,0.0,四川省教育厅,公办,学院,2.0,0.6955637799565512
西南财经大学,四川,618.0,623.0,582.0,561.0,587.0,0.9101620029455081,0.9134897360703812,0.8926380368098159,0.8538812785388128,0.824438202247191,65,西南财经大学,全国94 财经4,四川,成都市,0.0,1.0,1.0,教育部,公办,大学,4.5,1.1611190483759317
成都体育学院,四川,519.0,0.0,451.0,361.0,0.0,0.7643593519882179,0.691717791411043,0.691717791411043,0.5494672754946728,0.5494672754946728,434,成都体育学院,体育3,四川,成都市,0.0,0.0,0.0,四川省教育厅,公办,学院,4.5,0.6644941637147568
攀枝花学院,四川,506.0,0.0,426.0,421.0,438.0,0.7452135493372607,0.6533742331288344,0.6533742331288344,0.6407914764079148,0.6151685393258427,423,攀枝花学院,全国607 综合141,四川,攀枝花市,0.0,0.0,0.0,四川省教育厅,公办,学院,1.0,0.6479507674285496
成都航空职业技术学院,四川,418.0,436.0,340.0,288.0,376.0,0.6156111929307806,0.6392961876832844,0.5214723926380368,0.4383561643835616,0.5280898876404494,1315,成都航空职业技术学院,,四川,成都市,0.0,0.0,0.0,四川省教育厅,公办,高等职业技术学校,4.5,0.5735160333612033
成都东软学院,四川,469.0,478.0,417.0,389.0,458.0,0.6907216494845361,0.7008797653958945,0.6395705521472392,0.5920852359208524,0.6432584269662921,460,成都东软学院,民办103 理工45,四川,成都市,0.0,0.0,0.0,四川省教育厅,民办,学院,4.5,0.6868670772573863
四川工程职业技术学院,四川,428.0,0.0,353.0,277.0,341.0,0.6303387334315169,0.5414110429447853,0.5414110429447853,0.4216133942161339,0.4789325842696629,2543,四川工程职业技术学院,,四川,德阳市,0.0,0.0,0.0,四川省教育厅,公办,高等职业技术学校,2.0,0.5141108622087589
电子科技大学成都学院,四川,491.0,0.0,0.0,424.0,461.0,0.7231222385861561,0.6453576864535768,0.6453576864535768,0.6453576864535768,0.6474719101123596,851,电子科技大学成都学院,独立17 理工6,四川,成都市,0.0,0.0,0.0,四川省教育厅,民办,独立学院,4.5,0.6975184087644695
成都理工大学工程技术学院,四川,488.0,0.0,423.0,416.0,455.0,0.7187039764359352,0.6487730061349694,0.6487730061349694,0.6331811263318112,0.6390449438202247,961,成都理工大学工程技术学院,独立51 理工17,四川,乐山市,0.0,0.0,0.0,四川省教育厅,民办,独立学院,2.0,0.661449714519853
四川工商学院,四川,490.0,0.0,415.0,0.0,368.0,0.7216494845360825,0.6365030674846626,0.6365030674846626,0.5168539325842697,0.5168539325842697,923,四川工商学院,民办42 理工15,四川,成都市,0.0,0.0,0.0,四川省教育厅,民办,独立学院,4.5,0.6229606849945883
四川外国语大学成都学院,四川,468.0,501.0,0.0,410.0,442.0,0.6892488954344624,0.7346041055718475,0.624048706240487,0.624048706240487,0.6207865168539326,924,四川外国语大学成都学院,独立63 语言1,四川,成都市,0.0,0.0,0.0,四川省教育厅,民办,独立学院,4.5,0.6899233782436223
成都医学院,四川,532.0,0.0,446.0,448.0,502.0,0.7835051546391752,0.6840490797546013,0.6840490797546013,0.6818873668188736,0.7050561797752809,375,成都医学院,全国552 医科68,四川,成都市,0.0,0.0,0.0,四川省教育厅,公办,大学,4.5,0.7435063890153306
四川大学锦城学院,四川,492.0,0.0,400.0,433.0,465.0,0.7245949926362297,0.6134969325153374,0.6134969325153374,0.6590563165905632,0.6530898876404494,444,四川大学锦城学院,独立19 综合11,四川,成都市,0.0,0.0,0.0,四川省教育厅,民办,独立学院,4.5,0.6916244710837667
西南财经大学天府学院,四川,500.0,0.0,452.0,459.0,475.0,0.7363770250368189,0.6932515337423313,0.6932515337423313,0.6986301369863014,0.6671348314606742,915,西南财经大学天府学院,独立26 财经2,四川,成都市,0.0,0.0,0.0,四川省教育厅,民办,独立学院,4.5,0.7348237229982755
南开大学,天津,628.0,636.0,607.0,591.0,616.0,0.9248895434462445,0.9325513196480938,0.9309815950920245,0.8995433789954338,0.8651685393258427,18,南开大学,全国14 综合11,天津市,天津市,1.0,1.0,1.0,教育部,公办,大学,4.5,1.3967543778568547
天津科技大学,天津,553.0,559.0,494.0,490.0,522.0,0.8144329896907216,0.8196480938416423,0.7576687116564417,0.745814307458143,0.7331460674157303,331,天津科技大学,全国195 理工66,天津市,天津市,0.0,0.0,0.0,天津市教育委员会,公办,大学,4.5,0.8060716524658618
天津工业大学,天津,544.0,0.0,496.0,0.0,508.0,0.801178203240059,0.7607361963190185,0.7607361963190185,0.7134831460674157,0.7134831460674157,258,天津工业大学,全国153 理工52,天津市,天津市,0.0,0.0,0.0,天津市教育委员会,公办,大学,4.5,0.782541219372741
中国民航大学,天津,561.0,522.0,483.0,445.0,476.0,0.8262150220913107,0.7653958944281525,0.74079754601227,0.6773211567732116,0.6685393258426966,250,中国民航大学,全国282 理工102,天津市,天津市,0.0,0.0,0.0,中国民用航空局,公办,大学,4.5,0.7592324825219197
天津理工大学,天津,537.0,0.0,495.0,471.0,500.0,0.7908689248895434,0.75920245398773,0.75920245398773,0.7168949771689498,0.702247191011236,363,天津理工大学,全国196 理工67,天津市,天津市,0.0,0.0,0.0,天津市教育委员会,公办,大学,4.5,0.7784556529802681
天津农学院,天津,528.0,0.0,466.0,447.0,477.0,0.7776141384388807,0.7147239263803681,0.7147239263803681,0.680365296803653,0.6699438202247191,683,天津农学院,全国458 农林35,天津市,天津市,0.0,0.0,0.0,天津市教育委员会,公办,学院,4.5,0.7427392583453458
天津中医药大学,天津,538.0,0.0,503.0,411.0,510.0,0.792341678939617,0.7714723926380368,0.7714723926380368,0.6255707762557078,0.7162921348314607,320,天津中医药大学,全国184 医科14,天津市,天津市,0.0,0.0,0.0,天津市教育委员会,公办,大学,4.5,0.7642798398306397
天津师范大学,天津,554.0,0.0,506.0,454.0,527.0,0.8159057437407953,0.7760736196319018,0.7760736196319018,0.6910197869101978,0.7401685393258427,242,天津师范大学,全国97 师范12,天津市,天津市,0.0,0.0,0.0,天津市教育委员会,公办,大学,4.5,0.7917718497705474
天津职业技术师范大学,天津,504.0,524.0,455.0,415.0,458.0,0.7422680412371134,0.7683284457478006,0.6978527607361963,0.6316590563165906,0.6432584269662921,595,天津职业技术师范大学,全国335 师范39,天津市,天津市,0.0,0.0,0.0,天津市教育委员会,公办,大学,4.5,0.723688915302156
天津外国语大学,天津,565.0,570.0,513.0,508.0,537.0,0.8321060382916053,0.8357771260997068,0.7868098159509203,0.7732115677321156,0.7542134831460674,230,天津外国语大学,语言6,天津市,天津市,0.0,0.0,0.0,天津市教育委员会,公办,大学,4.5,0.8292560728111498
天津商业大学,天津,553.0,0.0,498.0,472.0,470.0,0.8144329896907216,0.7638036809815951,0.7638036809815951,0.7184170471841704,0.6601123595505618,428,天津商业大学,全国324 财经22,天津市,天津市,0.0,0.0,0.0,天津市教育委员会,公办,大学,4.5,0.7701625569738415
天津财经大学,天津,597.0,603.0,549.0,516.0,543.0,0.8792341678939617,0.8841642228739003,0.8420245398773006,0.7853881278538812,0.7626404494382022,181,天津财经大学,全国215 财经11,天津市,天津市,0.0,0.0,0.0,天津市教育委员会,公办,大学,4.5,0.8578421249908723
河北工业大学,天津,572.0,596.0,532.0,527.0,557.0,0.8424153166421208,0.873900293255132,0.8159509202453987,0.802130898021309,0.7823033707865169,134,河北工业大学,全国149 理工49,天津市,天津市,0.0,1.0,0.0,河北省教育厅,公办,大学,4.5,1.0074904954428439
天津城建大学,天津,507.0,0.0,474.0,365.0,462.0,0.7466863033873343,0.7269938650306749,0.7269938650306749,0.5555555555555556,0.648876404494382,511,天津城建大学,全国413 理工152,天津市,天津市,0.0,0.0,0.0,天津市教育委员会,公办,大学,4.5,0.706418293336673
